Bibtex Key	Title	Year	URL	Descartado? (S/N) Marcar critério no parsifal	Qual o método de avaliação utilizado (simulação, modelagem analitica, aferição)?	A aplicação está disponível? Open source? Link	Quais as aplicações utilizadas nos testes realizados? Usou alguma benchmarking tool?	Quais as categorias de aplicações (ImageTools, Math, Streaming)?	Usou algum testbed? Real ou virtual?	Quais e quantos dispositivos foram utilizados?	Qual arquitetura utilizada (Single ou multi-cloudlet, Nuvem, D2D, Híbrido, Edge)?	Quais as métrica de avaliação foram adotadas (tempo, energia)?
ShobhaRani2019927	Fault tolerant dynamic task offloading with cloudlets in mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071780143&doi=10.35940%2fijitee.F1189.0486S419&partnerID=40&md5=30b36d1b11cd66c96bf4b117b4351e40									
Zheng2019771	Dynamic computation offloading for mobile cloud computing: A stochastic game-theoretic approach	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048575822&doi=10.1109%2fTMC.2018.2847337&partnerID=40&md5=71cbf3e3965d303eb7624f1dd6d0ccac									
Sechkova2019	Cloud &amp; Edge Trusted Virtualized Infrastructure Manager (VIM) - Security and Trust in OpenStack	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075799367&doi=10.1109%2fWCNCW.2019.8902624&partnerID=40&md5=9adf3052ba8bd2c374b9681371f376d4									
Zhang2019	Deep Reinforcement Learning-Based Offloading Decision Optimization in Mobile Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074768529&doi=10.1109%2fWCNC.2019.8886332&partnerID=40&md5=a8e4920d372d0bd734bdbd1f136e0d4e									
Hmimz2019	Computation offloading to a mobile edge computing server with delay and energy constraints	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067459905&doi=10.1109%2fWITS.2019.8723733&partnerID=40&md5=d45f3acdc78feec26188c83ffcb6c71d									
Kero201952	An adaptive approach towards computation offloading for mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071254208&doi=10.4018%2fIJITWE.2019040104&partnerID=40&md5=d749ce357cce11c759d97e35a761eba0									
Samanta20193864	Adaptive service offloading for revenue maximization in mobile edge computing with delay-constraint	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065607498&doi=10.1109%2fJIOT.2019.2892398&partnerID=40&md5=e708fe2f9b20c43511ce99494e85f74c									
Song2019	Age Based Task Scheduling and Computation Offloading in Mobile-Edge Computing Systems	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075783388&doi=10.1109%2fWCNCW.2019.8902529&partnerID=40&md5=4a7367436c0dae4f770026b049f61c6f									
Zhu2019	Delay Minimization Offloading for Interdependent Tasks in Energy-Aware Cooperative MEC Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074751385&doi=10.1109%2fWCNC.2019.8885560&partnerID=40&md5=c274039c94fc80cd35c5a7a7af2870cd									
Kabir2019	Minimizing Energy and Latency in FD MEC Through Multi-objective Optimization	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074801497&doi=10.1109%2fWCNC.2019.8885804&partnerID=40&md5=4c2e5197bfe40a3411e4272d14a5403b									
Li2019	A contract-stackelberg offloading incentive mechanism for vehicular parked-edge computing networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068966756&doi=10.1109%2fVTCSpring.2019.8746454&partnerID=40&md5=0c08a5ca395cbca9e1b3f5fb2bffbdf6									
Ahani2019	BS-assisted task offloading for d2d networks with presence of user mobility	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068989182&doi=10.1109%2fVTCSpring.2019.8746650&partnerID=40&md5=f16e5864d64c8e7ef5d009ecefcc2371									
Liu2019	Reliability and Latency Aware Code-Partitioning Offloading in Mobile Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074449226&doi=10.1109%2fWCNC.2019.8885778&partnerID=40&md5=e2a609f3b560b76f80d0b02d1ce76335									
Gu2019	Modeling and performance analysis of stochastic mobile edge computing wireless networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068966284&doi=10.1109%2fVTCSpring.2019.8746583&partnerID=40&md5=90b8e600ace015a7d953ab0eb0ba01cd									
Song2019B60	Hierarchical edge cloud enabling network slicing for 5G optical fronthaul	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065078216&doi=10.1364%2fJOCN.11.000B60&partnerID=40&md5=36d66e854c9f0b55147bb032f65d9d04									
Tout2019314	Selective mobile cloud offloading to augment multi-persona performance and viability	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015357674&doi=10.1109%2fTCC.2016.2535223&partnerID=40&md5=cc06d3034b6d40451b3896a1a1bf55da									
ElHaber2019	An Energy-efficient Task Offloading Solution for MEC-based IoT in Ultra-dense Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074774205&doi=10.1109%2fWCNC.2019.8885671&partnerID=40&md5=b8056b7fb18f049f06fae6eee2364113									
Xu2019704	Energy-Saving computation offloading by joint data compression and resource allocation for mobile-edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064546685&doi=10.1109%2fLCOMM.2019.2897630&partnerID=40&md5=867240c4a338bdcdbf69cbd81035b0f2									
Somula201985	A load and distance aware cloudlet selection strategy in multi-cloudlet environment	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062884381&doi=10.4018%2fIJGHPC.2019040105&partnerID=40&md5=82a1acbf81bdc5c9d06fe913d6e6ff15									
Zaw2019	Cost and Latency Tradeoff in Mobile Edge Computing: A Distributed Game Approach	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064605776&doi=10.1109%2fBIGCOMP.2019.8679304&partnerID=40&md5=8cbd5b43ac6505f1ec856edbda595393									
Fernando2019329	Computing with nearby mobile devices: A work sharing algorithm for mobile edge-clouds	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067094057&doi=10.1109%2fTCC.2016.2560163&partnerID=40&md5=732687c6b1d40646f88ac5d1c100bf61									
Bourdena2019392	Using socio-spatial context in mobile cloud process offloading for energy conservation in wireless devices	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032613454&doi=10.1109%2fTCC.2015.2511736&partnerID=40&md5=1f19ca2a0fe1b50529d4760532550142									
Li20191	Dynamic multi-user computation offloading for wireless powered mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060606101&doi=10.1016%2fj.jnca.2019.01.020&partnerID=40&md5=1a64cd7b3f9519b4bde25e784883ab2b									
Zhang20193688	Stochastic computation offloading and trajectory scheduling for UAV-Assisted mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065607563&doi=10.1109%2fJIOT.2018.2890133&partnerID=40&md5=7fd02902d97036c919962654ecbb263a									
Hu20191879	Joint offloading and trajectory design for UAV-enabled mobile edge computing systems	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055861623&doi=10.1109%2fJIOT.2018.2878876&partnerID=40&md5=bf126de0da1a802060b1f97805b59106									
Wang2019206	Dynamic Offloading Scheduling Scheme for MEC-enabled Vehicular Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064166242&doi=10.1109%2fICCChinaW.2018.8674508&partnerID=40&md5=87d6cae8f0968a0088b5f42044089047									
Sun2019314	Task Allocation for Multi-APs with Mobile Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064171093&doi=10.1109%2fICCChinaW.2018.8674512&partnerID=40&md5=aa58ffecca07aad3dc30476f28378088									
Li20191038	COMEC: Computation offloading for video-based heart rate detection APP in mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063859548&doi=10.1109%2fBDCloud.2018.00152&partnerID=40&md5=d8f0cc347a7f7e4179807f82c907c3f5									
He201942	Online task allocation in mobile cloud computing with budget constraints	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060255902&doi=10.1016%2fj.comnet.2019.01.003&partnerID=40&md5=540180d64cc382c996eb421a259bdeb1									
Wang2019159	Energy-efficient offloading policy in D2D underlay communication integrated with MEC service	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064427423&doi=10.1145%2f3318265.3318276&partnerID=40&md5=a7a232536d4e6041fe41c7e2afef4b15									
Nouri2019522	NOMA-Based Energy-Delay Trade-Off for Mobile Edge Computation Offloading in 5G Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063872968&doi=10.1109%2fISTEL.2018.8661110&partnerID=40&md5=6a0721d6dc986ba1f2589abbbbbc7c05									
Huang2019	Multi-server multi-user multi-task computation offloading for mobile edge computing networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063790711&doi=10.3390%2fs19061446&partnerID=40&md5=c57f8b3aedbafc4f4864a3ec8c5c1909									
Wang2019154	Energy-efficient computation offloading and resource allocation for delay-sensitive mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060306770&doi=10.1016%2fj.suscom.2019.01.007&partnerID=40&md5=7eb324af933109485efc0f9eec6907fe									
Skourletopoulos2019122	Elasticity Debt Analytics Exploitation for Green Mobile Cloud Computing: An Equilibrium Model	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067532119&doi=10.1109%2fTGCN.2018.2890034&partnerID=40&md5=c5bdc85473697b6ba1496b06238ebb81									
Benedetto2019424	Towards a practical framework for code offloading in the Internet of Things	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055651309&doi=10.1016%2fj.future.2018.09.056&partnerID=40&md5=4ac331513182831c1f3967631c3923c6									
Tang20191	An offloading method using decentralized P2P-enabled mobile edge servers in edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061053690&doi=10.1016%2fj.sysarc.2019.02.001&partnerID=40&md5=e4f3bbe35433258d838685242f4b79e3									
Sun2019	Joint communication and computing resource allocation in vehicular edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063632550&doi=10.1177%2f1550147719837859&partnerID=40&md5=9c3f45f243f66fe6ff92538faa7fed8e									
Sun20193052	Joint Offloading and Computation Energy Efficiency Maximization in a Mobile Edge Computing System	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063279549&doi=10.1109%2fTVT.2019.2893094&partnerID=40&md5=48e3c00a6342222c8c07c653dd72a4a5									
Pan2019227	Energy-Optimal Scheduling of Mobile Cloud Computing Based on a Modified Lyapunov Optimization Method	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067527078&doi=10.1109%2fTGCN.2018.2878348&partnerID=40&md5=93510908b268d8af45e32e9ad5feeabb									
Mohammed2019687	An effective context sensitive offloading system for mobile cloud environments using support value-based classification	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078008037&doi=10.12694%2fscpe.v20i4.1570&partnerID=40&md5=c2691bbbedd6100c4cc11388eaf018a1									
Somula2019585	Poupr: properly utilizing user-provided recourses for energy saving in mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054790088&doi=10.1007%2f978-981-13-1610-4_59&partnerID=40&md5=11686043c28932c069f0f64d0b882cdb									
Luo2019	Cloud Chaser: Real time deep learning computer vision on low computing power devices	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063471374&doi=10.1117%2f12.2523087&partnerID=40&md5=2c36470979c2714a0c3587851e2cf312									
Huynh2019120	Energy-efficient computation offloading with multi-MEC servers in 5G two-tier heterogeneous networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066874893&doi=10.1007%2f978-3-030-19063-7_11&partnerID=40&md5=2d80a6071eff995bb8f8def1e87fbbb0									
Jian201979056	Joint computation offloading and resource allocation in c-ran with mec based on spectrum efficiency	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068209148&doi=10.1109%2fACCESS.2019.2922702&partnerID=40&md5=3932c7b20848e9f452a9f76d01a55cb0									
Chen2019184172	Mobile Edge Computing Based Task Offloading and Resource Allocation in 5G Ultra-Dense Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077802993&doi=10.1109%2fACCESS.2019.2960547&partnerID=40&md5=477daf89a9f26974f41fe87d2dd95bc0									
Liu201999	Exploiting NOMA for cooperative edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070189543&doi=10.1109%2fMWC.001.1800450&partnerID=40&md5=91eb6dc543f7e13e4be42f95d5762c63									
Ramasubbareddy20191967	PIOCM: Properly identifying optimized cloudlet in mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068576037&doi=10.1166%2fjctn.2019.7833&partnerID=40&md5=6665d1205d4f9de43d4aae7c528e052a									
Premalatha2019281	Hybrid whale-bee optimization (HWBO) based optimal task offloading scheme in MCC	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061758020&partnerID=40&md5=188523ffe468da7a8faee687067ba0b4									
Premalatha2019395	TDWOA: Effective triple DES with whale optimization algorithm for trust based offloading system	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061709380&partnerID=40&md5=48fac5bdcc63b030ebffd456794a7d14									
Guo2019456	Delay optimization for mobile cloud computing application offloading in smart cities	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048600228&doi=10.1007%2f978-3-319-93554-6_44&partnerID=40&md5=ea83285c8c2853cc204d43a83a561403									
Somula2019535	Cloudlet services for healthcare applications in mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054817778&doi=10.1007%2f978-981-13-1610-4_54&partnerID=40&md5=2cda2210a258ab7c61f25651a1d124c6									
Yassin2019648	Novel scheme for enhancing storage management and performance and saving energy of mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067283414&doi=10.3844%2fjcssp.2019.648.663&partnerID=40&md5=821e41212f16d42ddad1d92e3b6fb110									
Liu201971859	Tolerable Data Transmission of Mobile Edge Computing under Internet of Things	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067377955&doi=10.1109%2fACCESS.2019.2920442&partnerID=40&md5=bec02cd84112d468a147510a83013cb1									
Cui2019104	Minimum cost offloading decision strategy for collaborative task execution of platooning assisted by MEC	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060721828&doi=10.1007%2f978-3-030-06161-6_10&partnerID=40&md5=4183f3757ba2c72cf11062449c05b109									
Yang20191659	Improve energy consumption and packet scheduling for mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048667767&doi=10.1007%2f978-981-10-6571-2_201&partnerID=40&md5=82c22ad719b6053659f812494dbd0323									
Qiu2019135439	Time-minimized offloading for mobile edge computing systems	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078293671&doi=10.1109%2fACCESS.2019.2941825&partnerID=40&md5=9ba6fd0d9363f41dd5062b7e744fb773									
Elmizan20191021	Scalable reverse offloading for decentralized proof of location in web application	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072979664&doi=10.24507%2ficicel.13.11.1021&partnerID=40&md5=a23725cfcf6e4176284731f191a149f7									
Zhang2019438	A reinforcement learning based task offloading scheme for vehicular edge computing network	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069166833&doi=10.1007%2f978-3-030-22971-9_38&partnerID=40&md5=d79433c64265634199cfa3f02b81fa76									
Junior2019503	A context-sensitive offloading system using machine-learning classification algorithms for mobile cloud environment	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052442762&doi=10.1016%2fj.future.2018.08.026&partnerID=40&md5=86eb3f631ca80a1cb06af0478765f8b9									
Wang2019149182	An energy-efficient off-loading scheme for low latency in collaborative edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077168249&doi=10.1109%2fACCESS.2019.2946683&partnerID=40&md5=5371398f06c552ad81a88c03a86e9392									
Lin201988592	Optimizing MEC Networks for Healthcare Applications in 5G Communications with the Authenticity of Users' Priorities	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069759965&doi=10.1109%2fACCESS.2019.2922442&partnerID=40&md5=88ae9e449e458109f528ca00b6cb578c									
Nouri20191627	Joint allocation of computational and communication resources to improve energy efficiency in cellular networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076186415&doi=10.5829%2fije.2019.32.11b.14&partnerID=40&md5=ef56e3e2c865c7ea41fc9a358d108d63									
Mukherjee2019141	A Power and Latency Aware Cloudlet Selection Strategy for Multi-Cloudlet Environment	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048507017&doi=10.1109%2fTCC.2016.2586061&partnerID=40&md5=36c0b26a134d9a6846657dfe9f36bc3d									
Peng2019461	Joint Operator Scaling and Placement for Distributed Stream Processing Applications in Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076361325&doi=10.1007%2f978-3-030-33702-5_36&partnerID=40&md5=4bbbfe2b7c9937c8c3854afe8aa7b832									
Ali2019149623	A deep learning approach for energy efficient computational offloading in mobile edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077747923&doi=10.1109%2fACCESS.2019.2947053&partnerID=40&md5=214484a32c8ec52cb16f1ac205932a2d									
Pham201916444	Mobile Edge Computing with Wireless Backhaul: Joint Task Offloading and Resource Allocation	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061734980&doi=10.1109%2fACCESS.2018.2883692&partnerID=40&md5=52dde03f87dfe441c88d7b53f52413c6									
Zhang201937865	Non-Interactive ID-Based Proxy Re-Signature Scheme for IoT Based on Mobile Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065187237&doi=10.1109%2fACCESS.2019.2899828&partnerID=40&md5=1ea0e123675ca0a4d7f020c1ad8febba									
Liu201945382	Energy-efficient cooperation in mobile edge computing-enabled cognitive radio networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064540819&doi=10.1109%2fACCESS.2019.2909319&partnerID=40&md5=3d2ff28fa5400cdf14033e8aac306d9a									
Sufyan2019574	Comparative analysis of network libraries for offloading efficiency in mobile cloud environment	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063586783&partnerID=40&md5=c92c35b00a5a786bc15cd3f846321a77									
Xie2019178942	Collaborative Vehicular Edge Computing Networks: Architecture Design and Research Challenges	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077204354&doi=10.1109%2fACCESS.2019.2957749&partnerID=40&md5=5dec9979132db133b447dfd5cd2978d0									
Wang201962624	Computation Offloading for Mobile Edge Computing Enabled Vehicular Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066848274&doi=10.1109%2fACCESS.2019.2915959&partnerID=40&md5=a53c4d6da9bf154d5ca546cf7868981d									
Pham2019	Joint node selection and resource allocation for task offloading in scalable vehicle-assisted multi-access edge computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061087118&doi=10.3390%2fsym11010058&partnerID=40&md5=74e87b60fdb69046191cd7d095477b6a									
Guo2019160961	Deep-Q-Network-Based Multimedia Multi-Service QoS Optimization for Mobile Edge Computing Systems	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078296441&doi=10.1109%2fACCESS.2019.2951219&partnerID=40&md5=4b81abaeaaab926627d89d51cadb9b97									
Guo20191477	Peer-assisted data offloading and distributed channel selection for mobile cloud computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074888983&doi=10.3966%2f160792642019092005014&partnerID=40&md5=c6d8518334837a78bba0a27a0896eb9d									
Ke2019179349	Joint Optimization of Data Offloading and Resource Allocation with Renewable Energy Aware for IoT Devices: A Deep Reinforcement Learning Approach	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077183207&doi=10.1109%2fACCESS.2019.2959348&partnerID=40&md5=8506394e6353c979de0c0a15b73c2c77									
Liu2019695	Distributed Resource Allocation in Blockchain-Based Video Streaming Systems with Mobile Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058665641&doi=10.1109%2fTWC.2018.2885266&partnerID=40&md5=cea1ce5a7aeb245f8ec80382488e97fb									
Yu2019347	Mobile Edge Computing-Enabled Resource Allocation for Ultra-Reliable and Low-Latency Communications	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076163801&doi=10.1007%2f978-3-030-32388-2_30&partnerID=40&md5=0c9d1eb662d1e8417edd3fd49b553963									
Cao2019179252	MEC-Driven UAV-Enabled Routine Inspection Scheme in Wind Farm under Wind Influence	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077208768&doi=10.1109%2fACCESS.2019.2958680&partnerID=40&md5=cf2b46c393d8555baf1d6c33eabccda2									
Ding2019375	Impact of Non-Orthogonal Multiple Access on the Offloading of Mobile Edge Computing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053618038&doi=10.1109%2fTCOMM.2018.2870894&partnerID=40&md5=8feed827322d40372184ae15b6c89c86									
ElGhmary20194908	Efficient multi-task offloading with energy and computational resources optimization in a mobile edge computing node	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071688559&doi=10.11591%2fijece.v9i6.pp4908-4919&partnerID=40&md5=a5949c3c25c6386d010819d93cdf7e07									
Mei2019156476	Joint trajectory-task-cache optimization in UAV-Enabled mobile edge networks for cyber-physical system	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074644427&doi=10.1109%2fACCESS.2019.2949032&partnerID=40&md5=e5ad9c10ac4395de169aa090f4ed997b									
Liu201980431	Wireless Powered Cognitive-Based Mobile Edge Computing with Imperfect Spectrum Sensing	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068976093&doi=10.1109%2fACCESS.2019.2923429&partnerID=40&md5=d4d985ab78133ed8ef22995c221aa1d0									
Thananjeyan2019148	Deployment and Resource Distribution of Mobile Edge Hosts Based on Correlated User Mobility	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058136898&doi=10.1109%2fACCESS.2018.2885119&partnerID=40&md5=c49f6aeae5aeb5cfb980c02333b0d29c									
Jin201952168	Computation offloading optimization based on probabilistic SFC for mobile online gaming in heterogeneous network	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066934035&doi=10.1109%2fACCESS.2019.2909971&partnerID=40&md5=6a9bb47341e82978c453b06c0a242a6a									
Artem2019243	Novel AI-Based Scheme for Traffic Detection and Recognition in 5G Based Networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072979946&doi=10.1007%2f978-3-030-30859-9_21&partnerID=40&md5=21f19104a46f52569de205efebf03456									
Luo2019	Caching mechanism for mobile edge computing in V2I networks	2019	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070849255&doi=10.1002%2fett.3689&partnerID=40&md5=970b2a0d048f62a25c157b632aa74f25									
Liu20185614	Joint optimization for residual energy maximization in wireless powered mobile-edge computing systems	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059592088&doi=10.3837%2ftiis.2018.12.001&partnerID=40&md5=25877211b74d22cc3fc3b6c675ba3707									
Zeng20181794	Energy-efficient Resource Allocation for NOMA-assisted Mobile Edge Computing	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060521523&doi=10.1109%2fPIMRC.2018.8580984&partnerID=40&md5=ff96f3b04e5e0c34f28614ecf619b0ca									
Meng2018175	Achieving energy efficiency through dynamic computing offloading in mobile edge-clouds	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060191200&doi=10.1109%2fMASS.2018.00038&partnerID=40&md5=cf323e815cc092d5f9800961980c8eb7									
Samanta2018351	Poster: Latency-oblivious incentive service offloading in mobile edge computing	2018	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060254703&doi=10.1109%2fSEC.2018.00042&partnerID=40&md5=38db3a404c457ae4cec1d291d5881e48									
Tout20171	Smart mobile computation offloading: Centralized selective and multi-objective approach	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015444756&doi=10.1016%2fj.eswa.2017.03.011&partnerID=40&md5=8c686db5b3f13e63a24235249c28e511									
Messaoudi2017	Performance analysis of game engines on mobile and fixed devices	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029794497&doi=10.1145%2f3115934&partnerID=40&md5=fb3ded21e71c9a403818ecbf73158338									
Shanthi2017	Decentralized applications offloading to mobile clouds using M-POMAC	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030217725&doi=10.1109%2fICACCS.2017.8014659&partnerID=40&md5=cc79ab0434e579e2b486b0311dd8a430									
Zhang201724	On the networking challenges of mobile Augmented Reality	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030164111&doi=10.1145%2f3097895.3097900&partnerID=40&md5=3d341623c1e207c29a85f04b43045baf									
Grewe20177	Information-centric mobile edge computing for connected vehicle environments: Challenges and research directions	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030159907&doi=10.1145%2f3098208.3098210&partnerID=40&md5=c4ec5167431735f1cf165056867b29ec									
Yu201755	SDLB: A scalable and dynamic software load balancer for fog and Mobile Edge Computing	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030174589&doi=10.1145%2f3098208.3098218&partnerID=40&md5=f8b980025a617034c4d3ad835437d0fd									
Le20172513	Efficient resource allocation in mobile-edge computation offloading: Completion time minimization	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034032109&doi=10.1109%2fISIT.2017.8006982&partnerID=40&md5=3986a6e17c2a9f077f2efcaf0d7324d2									
BouAbdo2017284	Evaluation of mobile cloud architectures	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009343270&doi=10.1016%2fj.pmcj.2016.12.003&partnerID=40&md5=70a0de354172187f091439537bdb205e									
Shiraz20174403	A Distributed and Elastic Application Processing Model for Mobile Cloud Computing	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015057783&doi=10.1007%2fs11277-017-4086-6&partnerID=40&md5=04789be70d705e4215d6088cbcc99481									
Wang20174924	Computation Offloading and Resource Allocation in Wireless Cellular Networks with Mobile Edge Computing	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029592539&doi=10.1109%2fTWC.2017.2703901&partnerID=40&md5=53f1ade52bec729d514f8f6648399d71									
Ti2017	Computation offloading leveraging computing resources from edge cloud and mobile peers	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028313443&doi=10.1109%2fICC.2017.7997138&partnerID=40&md5=8a06630108dcef1f5d110c17baa9e73c									
Wang2017	Joint computation and radio resource management for cellular networks with mobile edge computing	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028340211&doi=10.1109%2fICC.2017.7996356&partnerID=40&md5=db3c18fb66e76860c2b5e609463012c4									
Fan2017	Cost Aware cloudlet Placement for big data processing at the edge	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028320257&doi=10.1109%2fICC.2017.7996722&partnerID=40&md5=7f2a29afe5abfa2673bb0447b8e133e0									
Wang2017	Joint computation offloading, resource allocation and content caching in cellular networks with mobile edge computing	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028350597&doi=10.1109%2fICC.2017.7996857&partnerID=40&md5=82e8268c9aea0ca42815f0f631d807cf									
Chen2017	Energy efficient mobile edge computing in dense cellular networks	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028315206&doi=10.1109%2fICC.2017.7997128&partnerID=40&md5=bb01f9753f0314a52b8431b8afeb232b									
Chen2017	When D2D meets cloud: Hybrid mobile task offloadings in fog computing	2017	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028333097&doi=10.1109%2fICC.2017.7996590&partnerID=40&md5=c927cb463101bda5fecb536f91b497b5									
